"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n"
"","do_recog","334","864567","0.0-173.0-0.0","667.1999999880791","","","","","","","","54","","","","386","probe-213","","","","","1","[object Object]","84","2","1","","",""
"","html-keyboard-response","335","865582","0.0-173.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","336","868640","0.0-174.0-0.0","482.19999998807907","","","","","","","","50","1,0,0","6","blank","387","null","0.6419999743712472","0.17772159661789455","0.3767428387183888","0","","","","","","","",""
"","html-keyboard-response","337","869654","0.0-174.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","break","338","883363","0.0-174.0-2.0","13706.699999988079","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","339","887002","0.0-174.0-3.0","1064.0999999642372","","","","","","","","50","1,1,1","6","blank","388","null","0.6815976069850495","0.23741368023214185","0.46577801897617127","1","","","","","","","",""
"","html-keyboard-response","340","888019","0.0-174.0-4.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","341","890778","0.0-175.0-0.0","197.80000001192093","","","","","","","","49","1,0,0","6","blank","389","null","0.7196104194864171","0.24013621577680774","0.22516820637388324","1","","","","","","","",""
"","html-keyboard-response","342","891795","0.0-175.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","343","894540","0.0-176.0-0.0","170.30000001192093","","","","","","","","49","1,0,0","6","blank","390","null","0.521932253601937","0.19744515799244944","0.19172274615578744","1","","","","","","","",""
"","html-keyboard-response","344","895554","0.0-176.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","345","898145","0.0-177.0-0.0","31.30000001192093","","","","","","","","50","1,1,0","6","blank","391","null","0.47512848851283684","0.2150524130016357","0.1749490691824466","1","","","","","","","",""
"","html-keyboard-response","346","899148","0.0-177.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","347","901700","0.0-178.0-0.0","0.20000004768371582","","","","","","","","49","0,0,0","6","blank","392","null","0.6784510516376415","0.06866730678336358","0.20240115304114564","0","","","","","","","",""
"","html-keyboard-response","348","902703","0.0-178.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","349","905426","0.0-179.0-0.0","150.0999999642372","","","","","","","","50","1,0,0","6","blank","393","null","0.48088643181125296","0.05023707480527507","0.20298090856194015","0","","","","","","","",""
"","html-keyboard-response","350","906433","0.0-179.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","351","908698","0.0-180.0-0.0","746.6999999880791","","","","","","","","54","","","","394","probe-03","","","","","1","[object Object]","200","5","1","","",""
"","html-keyboard-response","352","909713","0.0-180.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","353","912591","0.0-181.0-0.0","311","","","","","","","","51","0,0,0","6","blank","395","null","0.41210662155251404","0.20648375235030908","0.19002554282083942","0","","","","","","","",""
"","html-keyboard-response","354","913608","0.0-181.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","355","916241","0.0-182.0-0.0","68.69999998807907","","","","","","","","49","0,0,0","6","blank","396","null","0.5181466776201551","0.08759883805567824","0.08205352498111265","0","","","","","","","",""
"","html-keyboard-response","356","917258","0.0-182.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","357","919624","0.0-183.0-0.0","843.6999999880791","","","","","","","","54","","","","397","probe-59","","","","","1","[object Object]","127","3","1","","",""
"","html-keyboard-response","358","920634","0.0-183.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","359","923621","0.0-184.0-0.0","413.19999998807907","","","","","","","","49","0,0,1","6","blank","398","null","0.5818512525723035","0.2384030689132581","0.18225208010336405","0","","","","","","","",""
"","html-keyboard-response","360","924638","0.0-184.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","361","927420","0.0-185.0-0.0","233.30000001192093","","","","","","","","50","1,1,0","6","blank","399","null","0.5074377977131996","0.20458325756779944","0.26927799990919915","1","","","","","","","",""
"","html-keyboard-response","362","928435","0.0-185.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","363","930728","0.0-186.0-0.0","780.1999999880791","","","","","","","","53","","","","400","probe-194","","","","","1","[object Object]","48","1","1","","",""
"","html-keyboard-response","364","931743","0.0-186.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","365","934669","0.0-187.0-0.0","361.7000000476837","","","","","","","","50","0,0,0","6","blank","401","null","0.5215785890885086","0.21346273318949074","0.3649926871273449","0","","","","","","","",""
"","html-keyboard-response","366","935686","0.0-187.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","367","937833","0.0-188.0-0.0","628.1000000238419","","","","","","","","54","","","","402","probe-24","","","","","1","[object Object]","121","3","1","","",""
"","html-keyboard-response","368","938840","0.0-188.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","369","942249","0.0-189.0-0.0","845","","","","","","","","49","1,0,0","6","blank","403","null","0.417088228603051","0.2397676171322192","0.32522928077167323","1","","","","","","","",""
"","html-keyboard-response","370","943251","0.0-189.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","371","946258","0.0-190.0-0.0","446.2000000476837","","","","","","","","49","0,0,1","6","blank","404","null","0.42172840555327534","0.1866419435927852","0.49640808383147955","0","","","","","","","",""
"","html-keyboard-response","372","947272","0.0-190.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","373","950197","0.0-191.0-0.0","358.69999998807907","","","","","","","","50","1,0,1","6","blank","405","null","0.41352553019196253","0.1885564335651504","0.4681943892795943","0","","","","","","","",""
"","html-keyboard-response","374","951205","0.0-191.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","375","954093","0.0-192.0-0.0","312.69999998807907","","","","","","","","51","0,0,0","6","blank","406","null","0.21366835660776143","0.20423384049698584","0.27960774410097883","0","","","","","","","",""
"","html-keyboard-response","376","955110","0.0-192.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","377","957986","0.0-193.0-0.0","306.5","","","","","","","","49","0,1,0","6","blank","407","null","0.1686859997107453","0.3899712234820205","0.342347584483069","0","","","","","","","",""
"","html-keyboard-response","378","959001","0.0-193.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","379","961846","0.0-194.0-0.0","278.7000000476837","","","","","","","","50","0,0,0","6","blank","408","null","0.06610362122609299","0.3898734818812201","0.18449094610117306","0","","","","","","","",""
"","html-keyboard-response","380","962849","0.0-194.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","381","965113","0.0-195.0-0.0","748","","","","","","","","54","","","","409","probe-150","","","","","1","[object Object]","162","4","1","","",""
"","html-keyboard-response","382","966127","0.0-195.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","383","969046","0.0-196.0-0.0","357.39999997615814","","","","","","","","49","1,0,0","6","blank","410","null","0.11370558912678737","0.509439515781599","0.29041357646775523","1","","","","","","","",""
"","html-keyboard-response","384","970061","0.0-196.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","385","972463","0.0-197.0-0.0","893.8000000119209","","","","","","","","53","","","","411","probe-154","","","","","1","[object Object]","201","5","1","","",""
"","html-keyboard-response","386","973465","0.0-197.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","387","976603","0.0-198.0-0.0","577.6000000238419","","","","","","","","50","0,0,0","6","blank","412","null","0.07877649275775037","0.41505296130133235","0.32809077355121985","0","","","","","","","",""
"","html-keyboard-response","388","977625","0.0-198.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","389","979814","0.0-199.0-0.0","668.5","","","","","","","","54","","","","413","probe-136","","","","","1","[object Object]","169","4","1","","",""
"","html-keyboard-response","390","980816","0.0-199.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","391","983714","0.0-200.0-0.0","325.5","","","","","","","","49","0,1,1","6","blank","414","null","0.10018595138929615","0.6416904318978712","0.2756393155522202","0","","","","","","","",""
"","html-keyboard-response","392","984725","0.0-200.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","393","986811","0.0-201.0-0.0","563","","","","","","","","54","","","","415","probe-10","","","","","1","[object Object]","202","5","1","","",""
"","html-keyboard-response","394","987816","0.0-201.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","395","990829","0.0-202.0-0.0","446","","","","","","","","49","0,1,0","6","blank","416","null","0.1708886049779826","0.7240260809952949","0.27834667785102557","0","","","","","","","",""
"","html-keyboard-response","396","991840","0.0-202.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","397","994606","0.0-203.0-0.0","205","","","","","","","","50","0,1,0","6","blank","417","null","0.31446360669159623","0.5860210212731426","0.3612811423490977","1","","","","","","","",""
"","html-keyboard-response","398","995610","0.0-203.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","399","998448","0.0-204.0-0.0","289","","","","","","","","51","1,1,0","6","blank","418","null","0.34297980119343513","0.6320141617253251","0.3033549864225203","0","","","","","","","",""
"","html-keyboard-response","400","999451","0.0-204.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","401","1002319","0.0-205.0-0.0","287","","","","","","","","49","0,1,1","6","blank","419","null","0.35937748528858776","0.7657602744937664","0.2359464158284547","0","","","","","","","",""
"","html-keyboard-response","402","1003324","0.0-205.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","403","1006128","0.0-206.0-0.0","248.5","","","","","","","","50","0,0,0","6","blank","420","null","0.14352626578621083","0.6156945073654378","0.1616759276088604","0","","","","","","","",""
"","html-keyboard-response","404","1007141","0.0-206.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","405","1010052","0.0-207.0-0.0","357.19999998807907","","","","","","","","49","0,1,0","6","blank","421","null","0.22122532561969344","0.593899598859165","0.1794060528234891","0","","","","","","","",""
"","html-keyboard-response","406","1011055","0.0-207.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","407","1013919","0.0-208.0-0.0","314.0999999642372","","","","","","","","50","1,1,1","6","blank","422","null","0.16044225314174074","0.5501141154189019","0.2358758540404371","1","","","","","","","",""
"","html-keyboard-response","408","1014925","0.0-208.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","409","1017456","0.0-209.0-0.0","1010.5999999642372","","","","","","","","53","","","","423","probe-52","","","","","1","[object Object]","122","3","1","","",""
"","html-keyboard-response","410","1018462","0.0-209.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","411","1021529","0.0-210.0-0.0","502","","","","","","","","50","0,0,0","6","blank","424","null","0.2252496601912612","0.516881724075998","0.30364260921856634","0","","","","","","","",""
"","html-keyboard-response","412","1022543","0.0-210.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","413","1025533","0.0-211.0-0.0","428.19999998807907","","","","","","","","49","0,1,0","6","blank","425","null","0.1294819692154225","0.5452751046945707","0.31425003377000876","0","","","","","","","",""
"","html-keyboard-response","414","1026540","0.0-211.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","415","1029418","0.0-212.0-0.0","308.2000000476837","","","","","","","","50","0,0,0","6","blank","426","null","0.08650823458708","0.4486776145840138","0.1743788942108926","0","","","","","","","",""
"","html-keyboard-response","416","1030429","0.0-212.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","417","1033360","0.0-213.0-0.0","369.2999999523163","","","","","","","","49","0,1,0","6","blank","427","null","0.18578728680371548","0.6482141898516054","0.20599510829184134","0","","","","","","","",""
"","html-keyboard-response","418","1034371","0.0-213.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","break","419","1054468","0.0-213.0-2.0","20095.5","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","420","1057761","0.0-213.0-3.0","731.3999999761581","","","","","","","","50","0,1,0","6","blank","428","null","0.08774280262349975","0.7789551571265833","0.295763620243664","1","","","","","","","",""
"","html-keyboard-response","421","1058772","0.0-213.0-4.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","422","1061626","0.0-214.0-0.0","291.9000000357628","","","","","","","","49","0,1,0","6","blank","429","null","0.16718695758670987","0.7091985181295363","0.30519635094218917","0","","","","","","","",""
"","html-keyboard-response","423","1062642","0.0-214.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","424","1065492","0.0-215.0-0.0","274.19999998807907","","","","","","","","50","0,0,0","6","blank","430","null","0.26150367554114384","0.6777339082939605","0.4260008006451582","0","","","","","","","",""
"","html-keyboard-response","425","1066502","0.0-215.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","426","1069472","0.0-216.0-0.0","413.4000000357628","","","","","","","","51","0,0,0","6","blank","431","null","0.3066704657074296","0.5236629852483374","0.3253853968139903","0","","","","","","","",""
"","html-keyboard-response","427","1070486","0.0-216.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","428","1072620","0.0-217.0-0.0","619","","","","","","","","54","","","","432","probe-124","","","","","1","[object Object]","204","5","1","","",""
"","html-keyboard-response","429","1073624","0.0-217.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","430","1076609","0.0-218.0-0.0","420.89999997615814","","","","","","","","49","0,0,1","6","blank","433","null","0.32882428674074904","0.45313679097495624","0.353433097841311","0","","","","","","","",""
"","html-keyboard-response","431","1077619","0.0-218.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","432","1080576","0.0-219.0-0.0","399.2999999523163","","","","","","","","51","0,0,0","6","blank","434","null","0.12548397063256853","0.5053745445412265","0.28778032691345085","0","","","","","","","",""
"","html-keyboard-response","433","1081584","0.0-219.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","434","1084686","0.0-220.0-0.0","541.6000000238419","","","","","","","","50","0,0,0","6","blank","435","null","0.21695572072264527","0.532488284733834","0.2618742875281976","0","","","","","","","",""
"","html-keyboard-response","435","1085689","0.0-220.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","436","1088545","0.0-221.0-0.0","283.30000001192093","","","","","","","","49","0,0,0","6","blank","436","null","0.22956534131667364","0.5491976750439996","0.18859643062294246","0","","","","","","","",""
"","html-keyboard-response","437","1089561","0.0-221.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","438","1091767","0.0-222.0-0.0","694.3999999761581","","","","","","","","54","","","","437","probe-131","","","","","1","[object Object]","163","4","1","","",""
"","html-keyboard-response","439","1092784","0.0-222.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","440","1096144","0.0-223.0-0.0","793.6999999880791","","","","","","","","51","0,1,0","6","blank","438","null","0.3306994490199964","0.6191369038962681","0.21290814009234516","0","","","","","","","",""
"","html-keyboard-response","441","1097161","0.0-223.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","442","1100159","0.0-224.0-0.0","433.69999998807907","","","","","","","","50","0,0,0","6","blank","439","null","0.15689090789144666","0.596256238841831","0.2844121061123524","0","","","","","","","",""
"","html-keyboard-response","443","1101170","0.0-224.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","444","1103931","0.0-225.0-0.0","189.39999997615814","","","","","","","","49","0,1,0","6","blank","440","null","0.27620661437266486","0.6802845199588521","0.27964212259686017","0","","","","","","","",""
"","html-keyboard-response","445","1104941","0.0-225.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","446","1107808","0.0-226.0-0.0","298.39999997615814","","","","","","","","51","0,0,0","6","blank","441","null","0.22186722762821628","0.5248982706800789","0.2659286831954796","0","","","","","","","",""
"","html-keyboard-response","447","1108815","0.0-226.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","448","1111795","0.0-227.0-0.0","407.39999997615814","","","","","","","","50","1,0,0","6","blank","442","null","0.26767760166756627","0.5190716178240254","0.22700711739060184","0","","","","","","","",""
"","html-keyboard-response","449","1112806","0.0-227.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","450","1115153","0.0-228.0-0.0","825.3000000119209","","","","","","","","54","","","","443","probe-112","","","","","1","[object Object]","123","3","1","","",""
"","html-keyboard-response","451","1116163","0.0-228.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","452","1119271","0.0-229.0-0.0","539.3000000119209","","","","","","","","49","0,0,0","6","blank","444","null","0.18020580474860226","0.41213736459166217","0.26634779731326386","0","","","","","","","",""
"","html-keyboard-response","453","1120284","0.0-229.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","454","1122849","0.0-230.0-0.0","1049.800000011921","","","","","","","","54","","","","445","probe-71","","","","","1","[object Object]","44","1","1","","",""
"","html-keyboard-response","455","1123855","0.0-230.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","456","1126874","0.0-231.0-0.0","453","","","","","","","","51","0,1,1","6","blank","446","null","0.11829732995990508","0.44966197236827454","0.22898135486018467","1","","","","","","","",""
"","html-keyboard-response","457","1127886","0.0-231.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","458","1130756","0.0-232.0-0.0","301.10000002384186","","","","","","","","51","0,0,0","6","blank","447","null","0.10644523234905258","0.530531969946201","0.3445015065359584","0","","","","","","","",""
"","html-keyboard-response","459","1131761","0.0-232.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","460","1134677","0.0-233.0-0.0","340.80000001192093","","","","","","","","49","0,1,1","6","blank","448","null","0.10059607037321691","0.42046426090457445","0.28983100974857595","0","","","","","","","",""
"","html-keyboard-response","461","1135693","0.0-233.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","462","1138698","0.0-234.0-0.0","428.0999999642372","","","","","","","","49","0,0,0","6","blank","449","null","0.1977483729855847","0.4494674464107056","0.286337034145095","0","","","","","","","",""
"","html-keyboard-response","463","1139706","0.0-234.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","464","1142703","0.0-235.0-0.0","419.4000000357628","","","","","","","","49","0,1,0","6","blank","450","null","0.10940253207715113","0.42851967526083856","0.42628300920216555","0","","","","","","","",""
"","html-keyboard-response","465","1143708","0.0-235.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","466","1146678","0.0-236.0-0.0","400.60000002384186","","","","","","","","50","1,0,0","6","blank","451","null","0.16822228570454326","0.43442524864605037","0.3013729688988073","0","","","","","","","",""
"","html-keyboard-response","467","1147683","0.0-236.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","468","1150885","0.0-237.0-0.0","631.8999999761581","","","","","","","","50","1,0,1","6","blank","452","null","0.18644562617380397","0.37001304443093175","0.26455923618076","0","","","","","","","",""
"","html-keyboard-response","469","1151897","0.0-237.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","470","1154852","0.0-238.0-0.0","1417.800000011921","","","","","","","","54","","","","453","probe-249","","","","","0","[object Object]","null","null","0","","",""
"","html-keyboard-response","471","1155862","0.0-238.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","472","1159104","0.0-239.0-0.0","667.6000000238419","","","","","","","","51","0,0,0","6","blank","454","null","0.3389578594591142","0.45040919458908446","0.3085315446327569","0","","","","","","","",""
"","html-keyboard-response","473","1160121","0.0-239.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","474","1163099","0.0-240.0-0.0","406.80000001192093","","","","","","","","50","0,0,1","6","blank","455","null","0.19669398460623208","0.35380856550371464","0.4238486388209388","0","","","","","","","",""
"","html-keyboard-response","475","1164106","0.0-240.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","476","1166456","0.0-241.0-0.0","840.8000000119209","","","","","","","","53","","","","456","probe-251","","","","","0","[object Object]","null","null","0","","",""
"","html-keyboard-response","477","1167471","0.0-241.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","478","1170303","0.0-242.0-0.0","268.69999998807907","","","","","","","","49","1,1,0","6","blank","457","null","0.3872085844590245","0.19904171070471663","0.408095956704089","1","","","","","","","",""
"","html-keyboard-response","479","1171314","0.0-242.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","480","1173556","0.0-243.0-0.0","723.6000000238419","","","","","","","","54","","","","458","probe-248","","","","","0","[object Object]","null","null","0","","",""
"","html-keyboard-response","481","1174568","0.0-243.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","482","1177188","0.0-244.0-0.0","44","","","","","","","","51","0,0,0","6","blank","459","null","0.555815649071774","0.2523529468546731","0.45482696469383344","0","","","","","","","",""
"","html-keyboard-response","483","1178206","0.0-244.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","484","1181494","0.0-245.0-0.0","725.4000000357628","","","","","","","","50","0,0,0","6","blank","460","null","0.5811883938365963","0.10640169051611884","0.3823571946465894","0","","","","","","","",""
"","html-keyboard-response","485","1182504","0.0-245.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","486","1185140","0.0-246.0-0.0","77.70000004768372","","","","","","","","49","0,1,0","6","blank","461","null","0.7114420086999185","0.1828598908216994","0.1875116242931399","0","","","","","","","",""
"","html-keyboard-response","487","1186156","0.0-246.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","488","1189116","0.0-247.0-0.0","386.7999999523163","","","","","","","","51","1,0,0","6","blank","462","null","0.6738579290479824","0.06373119211364965","0.2043928852973589","0","","","","","","","",""
"","html-keyboard-response","489","1190120","0.0-247.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","490","1194319","0.0-248.0-0.0","1646.3999999761581","","","","","","","","50","1,0,0","6","blank","463","null","0.580685102181998","0.051406549559888264","0.2099268733277339","0","","","","","","","",""
"","html-keyboard-response","491","1195336","0.0-248.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","492","1199301","0.0-249.0-0.0","1405.5","","","","","","","","49","1,0,1","6","blank","464","null","0.5468738342827657","0.1088339427166897","0.4240019195151941","1","","","","","","","",""
"","html-keyboard-response","493","1200318","0.0-249.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","494","1202817","0.0-250.0-0.0","981.1999999880791","","","","","","","","54","","","","465","probe-231","","","","","0","[object Object]","null","null","0","","",""
"","html-keyboard-response","495","1203827","0.0-250.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","496","1206777","0.0-251.0-0.0","386.19999998807907","","","","","","","","50","0,0,1","6","blank","466","null","0.45712503837431734","0.22148764762236414","0.35821817825823377","0","","","","","","","",""
"","html-keyboard-response","497","1207794","0.0-251.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","498","1210611","0.0-252.0-0.0","252.30000001192093","","","","","","","","51","1,0,0","6","blank","467","null","0.4918718296599318","0.290810203589347","0.42936494878170506","0","","","","","","","",""
"","html-keyboard-response","499","1211617","0.0-252.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","break","500","1226810","0.0-252.0-2.0","15191.400000035763","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","501","1230017","0.0-252.0-3.0","634.5","","","","","","","","49","1,0,1","6","blank","468","null","0.5780419769390897","0.14715405149143443","0.4130983828079643","1","","","","","","","",""
"","html-keyboard-response","502","1231029","0.0-252.0-4.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","503","1233885","0.0-253.0-0.0","289.5999999642372","","","","","","","","51","1,1,0","6","blank","469","null","0.4485960343807382","0.18609258735060416","0.24357675086512717","0","","","","","","","",""
"","html-keyboard-response","504","1234893","0.0-253.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","505","1237281","0.0-254.0-0.0","872.2000000476837","","","","","","","","54","","","","470","probe-239","","","","","0","[object Object]","null","null","0","","",""
"","html-keyboard-response","506","1238296","0.0-254.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","507","1241237","0.0-255.0-0.0","372.80000001192093","","","","","","","","49","0,0,0","6","blank","471","null","0.5620704687294242","0.22762363474710445","0.21271424132537675","0","","","","","","","",""
"","html-keyboard-response","508","1242252","0.0-255.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","509","1245271","0.0-256.0-0.0","449.4000000357628","","","","","","","","50","0,0,0","6","blank","472","null","0.6137022737017215","0.2779598848350588","0.2341892481437742","0","","","","","","","",""
"","html-keyboard-response","510","1246275","0.0-256.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","511","1249224","0.0-257.0-0.0","380.19999998807907","","","","","","","","50","1,1,0","6","blank","473","null","0.6592027505424172","0.119392846437925","0.2032647991065129","1","","","","","","","",""
"","html-keyboard-response","512","1250232","0.0-257.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","513","1253171","0.0-258.0-0.0","379.39999997615814","","","","","","","","49","0,0,1","6","blank","474","null","0.6009900612989162","0.14171008190828357","0.32428131490810985","0","","","","","","","",""
