"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n"
"","do_trial","332","988440","0.0-171.0-0.0","582.8000000715256","","","","","","","","50","0,1,0","6","blank","385","null","0.31027695052985277","0.4855227769786653","0.22485839166174593","1","","","","","","","",""
"","html-keyboard-response","333","989443","0.0-171.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","334","991061","0.0-172.0-0.0","108.5","","","","","","","","53","","","","386","probe-212","","","","","1","[object Object]","204","5","1","","",""
"","html-keyboard-response","335","992063","0.0-172.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","336","995230","0.0-173.0-0.0","607","","","","","","","","50","0,1,0","6","blank","387","null","0.2707688394491528","0.49285490561628587","0.29005478628862874","1","","","","","","","",""
"","html-keyboard-response","337","996234","0.0-173.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","338","998798","0.0-174.0-0.0","2","","","","","","","","50","0,0,1","6","blank","388","null","0.28635027303835886","0.4934222954747061","0.3272999385485001","0","","","","","","","",""
"","html-keyboard-response","339","999802","0.0-174.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","break","340","1001666","0.0-174.0-2.0","1862.1999999284744","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","341","1005391","0.0-174.0-3.0","1164.6000000238419","","","","","","","","50","0,1,1","6","blank","389","null","0.5042213344791912","0.5596060522387324","0.32697310521866013","1","","","","","","","",""
"","html-keyboard-response","342","1006397","0.0-174.0-4.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","343","1008036","0.0-175.0-0.0","130.20000004768372","","","","","","","","53","","","","390","probe-163","","","","","1","[object Object]","165","4","1","","",""
"","html-keyboard-response","344","1009041","0.0-175.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","345","1011934","0.0-176.0-0.0","331.60000002384186","","","","","","","","50","0,0,1","6","blank","391","null","0.23651427882099174","0.6638406220242911","0.23997438816944106","0","","","","","","","",""
"","html-keyboard-response","346","1012936","0.0-176.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","347","1015835","0.0-177.0-0.0","338.5","","","","","","","","50","1,1,1","6","blank","392","null","0.3167639596291377","0.7348870723068106","0.10477740636756937","1","","","","","","","",""
"","html-keyboard-response","348","1016838","0.0-177.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","349","1019567","0.0-178.0-0.0","167","","","","","","","","50","0,1,0","6","blank","393","null","0.3262672923821041","0.6111406662611618","0.06210911739015619","1","","","","","","","",""
"","html-keyboard-response","350","1020572","0.0-178.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","351","1023135","0.0-179.0-0.0","0.3999999761581421","","","","","","","","50","1,0,0","6","blank","394","null","0.3469662854731446","0.7060480390427519","0.07850622202876742","0","","","","","","","",""
"","html-keyboard-response","352","1024139","0.0-179.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","353","1025895","0.0-180.0-0.0","246.5","","","","","","","","53","","","","395","probe-165","","","","","1","[object Object]","126","3","1","","",""
"","html-keyboard-response","354","1026898","0.0-180.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","355","1030136","0.0-181.0-0.0","678.5","","","","","","","","50","0,1,0","6","blank","396","null","0.22910295261494884","0.5340349561244871","0.17573738692160298","1","","","","","","","",""
"","html-keyboard-response","356","1031142","0.0-181.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","357","1034254","0.0-182.0-0.0","551","","","","","","","","50","0,0,0","6","blank","397","null","0.13324525495603623","0.5126381092735374","0.16537058285705267","0","","","","","","","",""
"","html-keyboard-response","358","1035258","0.0-182.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","359","1037830","0.0-183.0-0.0","11.5","","","","","","","","50","0,1,0","6","blank","398","null","0.16063070767051577","0.4704278536808242","0.09852253321766088","1","","","","","","","",""
"","html-keyboard-response","360","1038833","0.0-183.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","361","1040379","0.0-184.0-0.0","36.39999997615814","","","","","","","","53","","","","399","probe-185","","","","","1","[object Object]","45","1","1","","",""
"","html-keyboard-response","362","1041381","0.0-184.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","363","1044018","0.0-185.0-0.0","79.39999997615814","","","","","","","","50","0,0,0","6","blank","400","null","0.18338100743862445","0.29413832005109414","0.14248433855867798","0","","","","","","","",""
"","html-keyboard-response","364","1045021","0.0-185.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","365","1047651","0.0-186.0-0.0","65.5","","","","","","","","50","0,0,0","6","blank","401","null","0.3310517151079951","0.25263144239766017","0.10689862413777589","0","","","","","","","",""
"","html-keyboard-response","366","1048656","0.0-186.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","367","1051250","0.0-187.0-0.0","32.40000009536743","","","","","","","","50","0,0,0","6","blank","402","null","0.48116673984372116","0.33632155380589385","0.2769810573691148","0","","","","","","","",""
"","html-keyboard-response","368","1052253","0.0-187.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","369","1054850","0.0-188.0-0.0","35","","","","","","","","49","0,0,0","6","blank","403","null","0.43658174617587114","0.3945440561604226","0.368513507316586","0","","","","","","","",""
"","html-keyboard-response","370","1055851","0.0-188.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","371","1057657","0.0-189.0-0.0","297.10000002384186","","","","","","","","53","","","","404","probe-228","","","","","1","[object Object]","84","2","1","","",""
"","html-keyboard-response","372","1058660","0.0-189.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","373","1061343","0.0-190.0-0.0","122.30000007152557","","","","","","","","51","0,0,0","6","blank","405","null","0.5262262459692677","0.33736081858670164","0.38947663316911757","0","","","","","","","",""
"","html-keyboard-response","374","1062345","0.0-190.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","375","1065015","0.0-191.0-0.0","103.79999995231628","","","","","","","","50","1,0,0","6","blank","406","null","0.5805110781999939","0.21400084736478187","0.3525716283280007","0","","","","","","","",""
"","html-keyboard-response","376","1066017","0.0-191.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","377","1068910","0.0-192.0-0.0","309.89999997615814","","","","","","","","50","1,0,0","6","blank","407","null","0.4992903644081831","0.06845033850437826","0.4487674110206493","0","","","","","","","",""
"","html-keyboard-response","378","1069915","0.0-192.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","379","1072463","0.0-193.0-0.0","0.10000002384185791","","","","","","","","50","1,0,0","6","blank","408","null","0.541692950757632","0.14242172555884114","0.4119536531843436","0","","","","","","","",""
"","html-keyboard-response","380","1073465","0.0-193.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","381","1076032","0.0-194.0-0.0","0.19999992847442627","","","","","","","","51","1,1,0","6","blank","409","null","0.5311381229467107","0.22991518352455426","0.4248846531509916","0","","","","","","","",""
"","html-keyboard-response","382","1077034","0.0-194.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","383","1078740","0.0-195.0-0.0","197.60000002384186","","","","","","","","53","","","","410","probe-202","","","","","1","[object Object]","127","3","1","","",""
"","html-keyboard-response","384","1079742","0.0-195.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","385","1082473","0.0-196.0-0.0","164.60000002384186","","","","","","","","50","1,0,1","6","blank","411","null","0.7372869564709129","0.19851974698727382","0.3176930300013234","0","","","","","","","",""
"","html-keyboard-response","386","1083478","0.0-196.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","387","1086157","0.0-197.0-0.0","111.59999990463257","","","","","","","","49","1,0,0","6","blank","412","null","0.6962375118155945","0.06524358971734469","0.4028064883825988","1","","","","","","","",""
"","html-keyboard-response","388","1087159","0.0-197.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","389","1089947","0.0-198.0-0.0","217","","","","","","","","49","0,0,0","6","blank","413","null","0.4354033304990434","0.12436927155253727","0.30456487968175244","0","","","","","","","",""
"","html-keyboard-response","390","1090949","0.0-198.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","391","1094267","0.0-199.0-0.0","750.7999999523163","","","","","","","","49","1,0,0","6","blank","414","null","0.4115011298261048","0.2068349989648755","0.32640440137360266","1","","","","","","","",""
"","html-keyboard-response","392","1095270","0.0-199.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","393","1097868","0.0-200.0-0.0","35.200000047683716","","","","","","","","49","1,0,0","6","blank","415","null","0.6696781112305064","0.1579682001289441","0.09015495382310697","1","","","","","","","",""
"","html-keyboard-response","394","1098877","0.0-200.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","395","1101699","0.0-201.0-0.0","254","","","","","","","","49","0,0,0","6","blank","416","null","0.7114856554841233","0.054571713774346886","0.1781248656692932","0","","","","","","","",""
"","html-keyboard-response","396","1102703","0.0-201.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","397","1104376","0.0-202.0-0.0","164.20000004768372","","","","","","","","53","","","","417","probe-214","","","","","1","[object Object]","49","1","1","","",""
"","html-keyboard-response","398","1105378","0.0-202.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","399","1108121","0.0-203.0-0.0","177","","","","","","","","49","1,0,1","6","blank","418","null","0.6968537898754784","0.08841316960566242","0.22921314748366015","1","","","","","","","",""
"","html-keyboard-response","400","1109123","0.0-203.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","401","1113611","0.0-204.0-0.0","1919.6999999284744","","","","","","","","49","1,0,1","6","blank","419","null","0.6052302639652312","0.07585762442101486","0.2826899647087467","1","","","","","","","",""
"","html-keyboard-response","402","1114613","0.0-204.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","403","1117525","0.0-205.0-0.0","350.60000002384186","","","","","","","","49","0,0,0","6","blank","420","null","0.6466492461400323","0.16124357969974365","0.09802909505504229","0","","","","","","","",""
"","html-keyboard-response","404","1118527","0.0-205.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","405","1121369","0.0-206.0-0.0","274","","","","","","","","49","1,1,1","6","blank","421","null","0.5327725730410946","0.11182425184316923","0.16762864516103093","1","","","","","","","",""
"","html-keyboard-response","406","1122371","0.0-206.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","407","1124064","0.0-207.0-0.0","184.89999997615814","","","","","","","","53","","","","422","probe-52","","","","","1","[object Object]","82","2","1","","",""
"","html-keyboard-response","408","1125066","0.0-207.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","409","1129265","0.0-208.0-0.0","1640","","","","","","","","49","1,1,1","6","blank","423","null","0.5840356228350636","0.26525486267443865","0.249438298371138","1","","","","","","","",""
"","html-keyboard-response","410","1130269","0.0-208.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","411","1131875","0.0-209.0-0.0","94.10000002384186","","","","","","","","53","","","","424","probe-190","","","","","1","[object Object]","124","3","1","","",""
"","html-keyboard-response","412","1132878","0.0-209.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","413","1135661","0.0-210.0-0.0","223.80000007152557","","","","","","","","49","1,0,0","6","blank","425","null","0.5308356163619026","0.22944896860971867","0.23286408820284688","1","","","","","","","",""
"","html-keyboard-response","414","1136665","0.0-210.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","415","1139430","0.0-211.0-0.0","227.30000007152557","","","","","","","","49","0,0,1","6","blank","426","null","0.5307191836285252","0.14482267132800503","0.2786674496925795","0","","","","","","","",""
"","html-keyboard-response","416","1140432","0.0-211.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","417","1143054","0.0-212.0-0.0","87.39999997615814","","","","","","","","49","0,0,1","6","blank","427","null","0.36457679349626687","0.1766121610085153","0.38324573718766913","0","","","","","","","",""
"","html-keyboard-response","418","1144058","0.0-212.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","break","419","1145222","0.0-213.0-0.0","1163","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","420","1147168","0.0-213.0-1.0","438.89999997615814","","","","","","","","53","","","","428","probe-46","","","","","1","[object Object]","86","2","1","","",""
"","html-keyboard-response","421","1148170","0.0-213.0-2.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","422","1150988","0.0-214.0-0.0","258.5","","","","","","","","49","1,0,0","6","blank","429","null","0.5265413756125277","0.09101886662183009","0.3077208652795206","1","","","","","","","",""
"","html-keyboard-response","423","1151994","0.0-214.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","424","1153739","0.0-215.0-0.0","234.19999992847443","","","","","","","","53","","","","430","probe-171","","","","","1","[object Object]","81","2","1","","",""
"","html-keyboard-response","425","1154742","0.0-215.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","426","1157674","0.0-216.0-0.0","368.7999999523163","","","","","","","","49","0,0,0","6","blank","431","null","0.5981023216408973","0.05577471337909218","0.27620653856980254","0","","","","","","","",""
"","html-keyboard-response","427","1158676","0.0-216.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","428","1161324","0.0-217.0-0.0","75.5","","","","","","","","49","0,0,0","6","blank","432","null","0.5994318536523926","0.057824166548708186","0.27059295914124504","0","","","","","","","",""
"","html-keyboard-response","429","1162330","0.0-217.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","430","1165068","0.0-218.0-0.0","174.60000002384186","","","","","","","","49","1,1,0","6","blank","433","null","0.7577977367524196","0.29262036287759835","0.25532998450609307","1","","","","","","","",""
"","html-keyboard-response","431","1166071","0.0-218.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","432","1169956","0.0-219.0-0.0","1321.2999999523163","","","","","","","","49","1,0,0","6","blank","434","null","0.7525283349130122","0.14162472731550796","0.1941897402174517","1","","","","","","","",""
"","html-keyboard-response","433","1170960","0.0-219.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","434","1173202","0.0-220.0-0.0","731.6999999284744","","","","","","","","53","","","","435","probe-222","","","","","1","[object Object]","200","5","1","","",""
"","html-keyboard-response","435","1174204","0.0-220.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","436","1178818","0.0-221.0-0.0","2046.7000000476837","","","","","","","","49","1,0,1","6","blank","436","null","0.7937483704208915","0.24241200002165322","0.16677333285022655","1","","","","","","","",""
"","html-keyboard-response","437","1179825","0.0-221.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","438","1183852","0.0-222.0-0.0","1459","","","","","","","","49","1,0,1","6","blank","437","null","0.8097830176966098","0.15326179041600246","0.10397731488125656","1","","","","","","","",""
"","html-keyboard-response","439","1184857","0.0-222.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","440","1187796","0.0-223.0-0.0","379.09999990463257","","","","","","","","49","1,1,1","6","blank","438","null","0.7459172981641514","0.20640523882738912","0.43172588315848487","1","","","","","","","",""
"","html-keyboard-response","441","1188801","0.0-223.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","442","1190651","0.0-224.0-0.0","339.39999997615814","","","","","","","","53","","","","439","probe-95","","","","","1","[object Object]","209","5","1","","",""
"","html-keyboard-response","443","1191655","0.0-224.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","444","1194760","0.0-225.0-0.0","540.7999999523163","","","","","","","","49","0,0,0","6","blank","440","null","0.5718208150251182","0.13891946564931465","0.3236317350936113","0","","","","","","","",""
"","html-keyboard-response","445","1195769","0.0-225.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","446","1198677","0.0-226.0-0.0","346.8000000715256","","","","","","","","49","1,0,0","6","blank","441","null","0.47467420026895","0.10507157460034612","0.33993803239647086","1","","","","","","","",""
"","html-keyboard-response","447","1199682","0.0-226.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","448","1202726","0.0-227.0-0.0","481.10000002384186","","","","","","","","49","0,0,0","6","blank","442","null","0.5686962020467188","0.06816736799854833","0.27044582566868886","0","","","","","","","",""
"","html-keyboard-response","449","1203733","0.0-227.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","450","1206627","0.0-228.0-0.0","318.89999997615814","","","","","","","","49","1,0,0","6","blank","443","null","0.4760799821437184","0.16266770277538206","0.3145646939326907","1","","","","","","","",""
"","html-keyboard-response","451","1207631","0.0-228.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","452","1210230","0.0-229.0-0.0","38.89999997615814","","","","","","","","49","0,0,1","6","blank","444","null","0.48163614185662496","0.06238781277266091","0.3366220675292732","0","","","","","","","",""
"","html-keyboard-response","453","1211234","0.0-229.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","454","1213646","0.0-230.0-0.0","901.1999999284744","","","","","","","","53","","","","445","probe-159","","","","","1","[object Object]","121","3","1","","",""
"","html-keyboard-response","455","1214651","0.0-230.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","456","1217275","0.0-231.0-0.0","60.5","","","","","","","","49","1,1,1","6","blank","446","null","0.5973172032081487","0.14778325412233084","0.17533229923834123","1","","","","","","","",""
"","html-keyboard-response","457","1218281","0.0-231.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","458","1221443","0.0-232.0-0.0","600.1999999284744","","","","","","","","49","1,1,0","6","blank","447","null","0.6005744798147592","0.21028621838424008","0.27046113228685204","1","","","","","","","",""
"","html-keyboard-response","459","1222450","0.0-232.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","460","1224722","0.0-233.0-0.0","762.2000000476837","","","","","","","","53","","","","448","probe-232","","","","","0","[object Object]","null","null","0","","",""
"","html-keyboard-response","461","1225726","0.0-233.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","462","1228449","0.0-234.0-0.0","159.89999997615814","","","","","","","","49","0,0,0","6","blank","449","null","0.6797762854481961","0.17993047695427394","0.11581315962358722","0","","","","","","","",""
"","html-keyboard-response","463","1229451","0.0-234.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","464","1232357","0.0-235.0-0.0","1394.3000000715256","","","","","","","","53","","","","450","probe-233","","","","","0","[object Object]","null","null","0","","",""
"","html-keyboard-response","465","1233359","0.0-235.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","466","1237275","0.0-236.0-0.0","1351.8999999761581","","","","","","","","49","1,0,0","6","blank","451","null","0.6676674847580794","0.13168788020753855","0.11823032952339374","1","","","","","","","",""
"","html-keyboard-response","467","1238281","0.0-236.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","468","1240993","0.0-237.0-0.0","1202.9000000953674","","","","","","","","56","","","","452","probe-250","","","","","0","[object Object]","null","null","1","","",""
"","html-keyboard-response","469","1241996","0.0-237.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","470","1244560","0.0-238.0-0.0","0.7999999523162842","","","","","","","","49","0,0,0","6","blank","453","null","0.7141474510081963","0.26952393457661655","0.18762901138184035","0","","","","","","","",""
"","html-keyboard-response","471","1245563","0.0-238.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","472","1248325","0.0-239.0-0.0","201.40000009536743","","","","","","","","49","1,0,0","6","blank","454","null","0.4559542090046178","0.18830056335584935","0.4407719005168289","1","","","","","","","",""
"","html-keyboard-response","473","1249327","0.0-239.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","474","1251992","0.0-240.0-0.0","103.59999990463257","","","","","","","","49","0,0,0","6","blank","455","null","0.3603335587440726","0.2861668318438485","0.6025191084505032","0","","","","","","","",""
"","html-keyboard-response","475","1252995","0.0-240.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","476","1255663","0.0-241.0-0.0","102","","","","","","","","49","0,0,0","6","blank","456","null","0.19086495223989516","0.25230071450956953","0.5795597415500232","0","","","","","","","",""
"","html-keyboard-response","477","1256665","0.0-241.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","478","1259236","0.0-242.0-0.0","0.6000000238418579","","","","","","","","49","0,0,1","6","blank","457","null","0.1520169115273717","0.2715779026182375","0.5953742957171834","0","","","","","","","",""
"","html-keyboard-response","479","1260240","0.0-242.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","480","1262982","0.0-243.0-0.0","173.69999992847443","","","","","","","","49","0,0,1","6","blank","458","null","0.19531477820587417","0.32246950646662514","0.6493499621339868","0","","","","","","","",""
"","html-keyboard-response","481","1263984","0.0-243.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","482","1265632","0.0-244.0-0.0","141.09999990463257","","","","","","","","56","","","","459","probe-245","","","","","0","[object Object]","null","null","1","","",""
"","html-keyboard-response","483","1266635","0.0-244.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","484","1269246","0.0-245.0-0.0","50.89999997615814","","","","","","","","49","0,0,1","6","blank","460","null","0.061284617065800066","0.27351397146424317","0.6321244538752153","0","","","","","","","",""
"","html-keyboard-response","485","1270250","0.0-245.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","486","1272874","0.0-246.0-0.0","64.59999990463257","","","","","","","","49","1,1,0","6","blank","461","null","0.14933445971172998","0.4090788362916719","0.47986986047853886","1","","","","","","","",""
"","html-keyboard-response","487","1273877","0.0-246.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","488","1275529","0.0-247.0-0.0","136.60000002384186","","","","","","","","56","","","","462","probe-247","","","","","0","[object Object]","null","null","1","","",""
"","html-keyboard-response","489","1276533","0.0-247.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","490","1279103","0.0-248.0-0.0","0.30000007152557373","","","","","","","","49","0,0,1","6","blank","463","null","0.0790607953851403","0.4095409420992287","0.463681245490203","0","","","","","","","",""
"","html-keyboard-response","491","1280106","0.0-248.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","492","1282961","0.0-249.0-0.0","295.10000002384186","","","","","","","","49","1,1,0","6","blank","464","null","0.13981893399430884","0.4406640858410004","0.47571779513070966","1","","","","","","","",""
"","html-keyboard-response","493","1283963","0.0-249.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","494","1286531","0.0-250.0-0.0","0.20000004768371582","","","","","","","","49","0,0,1","6","blank","465","null","0.11081637079871139","0.35413695352033153","0.5497525062967981","0","","","","","","","",""
"","html-keyboard-response","495","1287535","0.0-250.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","496","1290111","0.0-251.0-0.0","7.599999904632568","","","","","","","","49","0,0,1","6","blank","466","null","0.12250986306819948","0.3306833988991451","0.4522312601028889","0","","","","","","","",""
"","html-keyboard-response","497","1291114","0.0-251.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","break","498","1294253","0.0-252.0-0.0","3137.4000000953674","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","499","1296223","0.0-252.0-1.0","462.2000000476837","","","","","","","","56","","","","467","probe-248","","","","","0","[object Object]","null","null","1","","",""
"","html-keyboard-response","500","1297226","0.0-252.0-2.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","501","1300106","0.0-253.0-0.0","318.2000000476837","","","","","","","","49","0,0,1","6","blank","468","null","0.07611675436491527","0.355737996844365","0.5036731749903562","0","","","","","","","",""
"","html-keyboard-response","502","1301111","0.0-253.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","503","1302888","0.0-254.0-0.0","267.7999999523163","","","","","","","","56","","","","469","probe-234","","","","","0","[object Object]","null","null","1","","",""
"","html-keyboard-response","504","1303895","0.0-254.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","505","1306641","0.0-255.0-0.0","179.5","","","","","","","","49","1,0,1","6","blank","470","null","0.21448114543054636","0.3411824413670605","0.4137767564858681","1","","","","","","","",""
"","html-keyboard-response","506","1307646","0.0-255.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","507","1309242","0.0-256.0-0.0","85.89999997615814","","","","","","","","56","","","","471","probe-242","","","","","0","[object Object]","null","null","1","","",""
"","html-keyboard-response","508","1310246","0.0-256.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","509","1312818","0.0-257.0-0.0","7","","","","","","","","49","0,0,0","6","blank","472","null","0.33784622328660596","0.27851700946428987","0.43923775461476666","0","","","","","","","",""
"","html-keyboard-response","510","1313821","0.0-257.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","511","1315529","0.0-258.0-0.0","195","","","","","","","","56","","","","473","probe-251","","","","","0","[object Object]","null","null","1","","",""
"","html-keyboard-response","512","1316531","0.0-258.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
