"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n"
"","html-keyboard-response","333","854139","0.0-172.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","334","856230","0.0-173.0-0.0","578.5","","","","","","","","54","","","","386","probe-103","","","","","1","[object Object]","46","1","1","","",""
"","html-keyboard-response","335","857245","0.0-173.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","336","860655","0.0-174.0-0.0","856.5999999642372","","","","","","","","50","1,0,1","6","blank","387","null","0.502237211855185","0.10085329342668505","0.34143748040562905","0","","","","","","","",""
"","html-keyboard-response","337","861666","0.0-174.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","break","338","862974","0.0-174.0-2.0","1306.699999988079","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","339","866218","0.0-174.0-3.0","688.8000000119209","","","","","","","","49","1,1,1","6","blank","388","null","0.6964957004147506","0.10956139423568764","0.40531080538075953","1","","","","","","","",""
"","html-keyboard-response","340","867228","0.0-174.0-4.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","341","869438","0.0-175.0-0.0","698.2999999523163","","","","","","","","54","","","","389","probe-31","","","","","1","[object Object]","205","5","1","","",""
"","html-keyboard-response","342","870449","0.0-175.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","343","873427","0.0-176.0-0.0","429.10000002384186","","","","","","","","50","1,0,0","6","blank","390","null","0.6140531605000706","0.14435012609480496","0.27010993313868653","0","","","","","","","",""
"","html-keyboard-response","344","874441","0.0-176.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","345","877006","0.0-177.0-0.0","11.199999988079071","","","","","","","","49","1,0,1","6","blank","391","null","0.629289085755376","0.06246336762441469","0.2592730914513443","1","","","","","","","",""
"","html-keyboard-response","346","878020","0.0-177.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","347","880685","0.0-178.0-0.0","109","","","","","","","","49","0,0,0","6","blank","392","null","0.4806675310110326","0.18113268274641328","0.2819546588973495","0","","","","","","","",""
"","html-keyboard-response","348","881688","0.0-178.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","349","884363","0.0-179.0-0.0","115.09999996423721","","","","","","","","50","0,0,0","6","blank","393","null","0.4643887702483829","0.06427928236078943","0.1764783479535561","0","","","","","","","",""
"","html-keyboard-response","350","885374","0.0-179.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","351","887927","0.0-180.0-0.0","0","","","","","","","","49","1,0,1","6","blank","394","null","0.478985672583743","0.09044389044466691","0.11149171819756999","1","","","","","","","",""
"","html-keyboard-response","352","888929","0.0-180.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","353","891668","0.0-181.0-0.0","195.60000002384186","","","","","","","","49","0,0,1","6","blank","395","null","0.42774383790732123","0.07854008029578761","0.2741555839651097","0","","","","","","","",""
"","html-keyboard-response","354","892684","0.0-181.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","355","894803","0.0-182.0-0.0","601.1000000238419","","","","","","","","54","","","","396","probe-13","","","","","1","[object Object]","128","3","1","","",""
"","html-keyboard-response","356","895816","0.0-182.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","357","898646","0.0-183.0-0.0","283.30000001192093","","","","","","","","49","0,1,1","6","blank","397","null","0.427742027934666","0.06604874410678889","0.358964041469785","0","","","","","","","",""
"","html-keyboard-response","358","899659","0.0-183.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","359","902339","0.0-184.0-0.0","132.89999997615814","","","","","","","","51","0,0,1","6","blank","398","null","0.2645375559127467","0.05330755931246709","0.4132449486922587","1","","","","","","","",""
"","html-keyboard-response","360","903353","0.0-184.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","361","906299","0.0-185.0-0.0","395.89999997615814","","","","","","","","50","0,0,0","6","blank","399","null","0.25266942706187956","0.09301563670869595","0.4544033795465749","0","","","","","","","",""
"","html-keyboard-response","362","907303","0.0-185.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","363","910154","0.0-186.0-0.0","292.5","","","","","","","","50","1,0,1","6","blank","400","null","0.24729848804237592","0.09957562581981405","0.5435925666981055","0","","","","","","","",""
"","html-keyboard-response","364","911156","0.0-186.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","365","913848","0.0-187.0-0.0","140.20000004768372","","","","","","","","49","0,0,0","6","blank","401","null","0.18598528397000721","0.0581203864199327","0.672296461826383","0","","","","","","","",""
"","html-keyboard-response","366","914863","0.0-187.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","367","917783","0.0-188.0-0.0","365.89999997615814","","","","","","","","49","0,0,0","6","blank","402","null","0.3090584218251161","0.08944918534496667","0.5997773611236777","0","","","","","","","",""
"","html-keyboard-response","368","918795","0.0-188.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","369","921675","0.0-189.0-0.0","332.30000001192093","","","","","","","","51","1,0,0","6","blank","403","null","0.33857665785336644","0.08806900253097417","0.5709895583946701","0","","","","","","","",""
"","html-keyboard-response","370","922686","0.0-189.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","371","924787","0.0-190.0-0.0","586.8000000119209","","","","","","","","54","","","","404","probe-65","","","","","1","[object Object]","160","4","1","","",""
"","html-keyboard-response","372","925800","0.0-190.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","373","928701","0.0-191.0-0.0","344.9000000357628","","","","","","","","49","0,0,0","6","blank","405","null","0.46325353077451253","0.07008132982463935","0.5060753695179305","0","","","","","","","",""
"","html-keyboard-response","374","929713","0.0-191.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","375","933266","0.0-192.0-0.0","996.5999999642372","","","","","","","","50","1,1,1","6","blank","406","null","0.4268363270276598","0.12822357650380978","0.6416300153826237","1","","","","","","","",""
"","html-keyboard-response","376","934279","0.0-192.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","377","937126","0.0-193.0-0.0","303.5","","","","","","","","51","0,0,0","6","blank","407","null","0.4001102707762364","0.29096722620178816","0.5291129091083476","0","","","","","","","",""
"","html-keyboard-response","378","938137","0.0-193.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","379","940144","0.0-194.0-0.0","493.80000001192093","","","","","","","","54","","","","408","probe-224","","","","","1","[object Object]","200","5","1","","",""
"","html-keyboard-response","380","941157","0.0-194.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","381","944042","0.0-195.0-0.0","334.89999997615814","","","","","","","","50","0,0,1","6","blank","409","null","0.3511829259685475","0.1928799736091336","0.5826658093202566","0","","","","","","","",""
"","html-keyboard-response","382","945044","0.0-195.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","383","948114","0.0-196.0-0.0","524.2999999523163","","","","","","","","50","0,0,1","6","blank","410","null","0.30155157914940994","0.11163623831433048","0.7018506131388701","0","","","","","","","",""
"","html-keyboard-response","384","949115","0.0-196.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","385","953038","0.0-197.0-0.0","1372.3999999761581","","","","","","","","50","1,0,0","6","blank","411","null","0.15946261376508697","0.23698343986590417","0.6418920263177358","0","","","","","","","",""
"","html-keyboard-response","386","954040","0.0-197.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","387","956908","0.0-198.0-0.0","320.80000001192093","","","","","","","","50","0,0,0","6","blank","412","null","0.2370191823991189","0.1282323595150489","0.6668248718147622","0","","","","","","","",""
"","html-keyboard-response","388","957922","0.0-198.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","389","960847","0.0-199.0-0.0","371.5","","","","","","","","49","0,0,1","6","blank","413","null","0.21506387475549646","0.09789406535272177","0.7747406915328601","0","","","","","","","",""
"","html-keyboard-response","390","961849","0.0-199.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","391","964744","0.0-200.0-0.0","349.5999999642372","","","","","","","","50","0,0,1","6","blank","414","null","0.2764283612379007","0.07513259038191512","0.6037051007687376","0","","","","","","","",""
"","html-keyboard-response","392","965754","0.0-200.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","393","967796","0.0-201.0-0.0","531.8000000119209","","","","","","","","54","","","","415","probe-40","","","","","1","[object Object]","80","2","1","","",""
"","html-keyboard-response","394","968811","0.0-201.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","395","971758","0.0-202.0-0.0","401.7999999523163","","","","","","","","51","1,0,1","6","blank","416","null","0.42616553074287916","0.16575511738432802","0.6233605073127635","1","","","","","","","",""
"","html-keyboard-response","396","972771","0.0-202.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","397","975509","0.0-203.0-0.0","189.0999999642372","","","","","","","","50","0,0,1","6","blank","417","null","0.38317462745672454","0.23123196312257704","0.6179058061816329","0","","","","","","","",""
"","html-keyboard-response","398","976524","0.0-203.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","399","978566","0.0-204.0-0.0","525.8000000119209","","","","","","","","53","","","","418","probe-25","","","","","1","[object Object]","125","3","1","","",""
"","html-keyboard-response","400","979568","0.0-204.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","401","982793","0.0-205.0-0.0","662.8000000119209","","","","","","","","50","0,1,1","6","blank","419","null","0.2574252247371495","0.22366786191760998","0.6122261456426151","1","","","","","","","",""
"","html-keyboard-response","402","983806","0.0-205.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","403","986754","0.0-206.0-0.0","405.19999998807907","","","","","","","","51","0,0,1","6","blank","420","null","0.2804209194323147","0.20490042808752573","0.5313616447052897","1","","","","","","","",""
"","html-keyboard-response","404","987766","0.0-206.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","405","989968","0.0-207.0-0.0","691.1000000238419","","","","","","","","53","","","","421","probe-33","","","","","1","[object Object]","81","2","1","","",""
"","html-keyboard-response","406","990985","0.0-207.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","407","993821","0.0-208.0-0.0","288.89999997615814","","","","","","","","49","0,0,0","6","blank","422","null","0.17565252645961374","0.15927539951008732","0.542592715995041","0","","","","","","","",""
"","html-keyboard-response","408","994835","0.0-208.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","409","997813","0.0-209.0-0.0","429.30000001192093","","","","","","","","51","0,0,1","6","blank","423","null","0.19449135508440932","0.10471899029561278","0.4850758965400943","1","","","","","","","",""
"","html-keyboard-response","410","998814","0.0-209.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","411","1000898","0.0-210.0-0.0","573.5","","","","","","","","54","","","","424","probe-39","","","","","1","[object Object]","47","1","1","","",""
"","html-keyboard-response","412","1001910","0.0-210.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","413","1005122","0.0-211.0-0.0","668.4000000357628","","","","","","","","50","1,0,0","6","blank","425","null","0.19674207991414086","0.1027837376694433","0.5921021987857171","0","","","","","","","",""
"","html-keyboard-response","414","1006140","0.0-211.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","415","1009051","0.0-212.0-0.0","364.30000001192093","","","","","","","","50","0,0,1","6","blank","426","null","0.2190554963736638","0.12905995636124706","0.6163516131790714","0","","","","","","","",""
"","html-keyboard-response","416","1010053","0.0-212.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","417","1012605","0.0-213.0-0.0","0.800000011920929","","","","","","","","49","0,0,0","6","blank","427","null","0.3191848525388298","0.06438611638883167","0.5760152532999877","0","","","","","","","",""
"","html-keyboard-response","418","1013616","0.0-213.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","break","419","1092183","0.0-213.0-2.0","78565.70000004768","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","420","1095726","0.0-213.0-3.0","994.6999999880791","","","","","","","","50","0,0,1","6","blank","428","null","0.223943142640039","0.14661777091989286","0.5456168970999111","0","","","","","","","",""
"","html-keyboard-response","421","1096728","0.0-213.0-4.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","422","1099581","0.0-214.0-0.0","290.30000001192093","","","","","","","","50","1,0,0","6","blank","429","null","0.2807798373402698","0.1717819488287163","0.4884912089179946","0","","","","","","","",""
"","html-keyboard-response","423","1100595","0.0-214.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","424","1103378","0.0-215.0-0.0","242.89999997615814","","","","","","","","49","0,1,1","6","blank","430","null","0.2888380537250964","0.2876032073425534","0.46223308202110697","0","","","","","","","",""
"","html-keyboard-response","425","1104392","0.0-215.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","426","1107379","0.0-216.0-0.0","448.10000002384186","","","","","","","","50","0,1,0","6","blank","431","null","0.3434685954399225","0.10601557204680026","0.44817380330678563","1","","","","","","","",""
"","html-keyboard-response","427","1108387","0.0-216.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","428","1111160","0.0-217.0-0.0","229.30000001192093","","","","","","","","51","1,0,0","6","blank","432","null","0.4712356802340213","0.2513207474467311","0.476353647077838","0","","","","","","","",""
"","html-keyboard-response","429","1112170","0.0-217.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","430","1114256","0.0-218.0-0.0","570.8000000119209","","","","","","","","54","","","","433","probe-117","","","","","1","[object Object]","124","3","1","","",""
"","html-keyboard-response","431","1115266","0.0-218.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","432","1118244","0.0-219.0-0.0","422.19999998807907","","","","","","","","49","1,0,0","6","blank","434","null","0.42935365425103","0.06470500906678284","0.4489739434854685","1","","","","","","","",""
"","html-keyboard-response","433","1119253","0.0-219.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","434","1121314","0.0-220.0-0.0","550.6000000238419","","","","","","","","54","","","","435","probe-46","","","","","1","[object Object]","121","3","1","","",""
"","html-keyboard-response","435","1122326","0.0-220.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","436","1125425","0.0-221.0-0.0","530.6999999880791","","","","","","","","50","0,0,1","6","blank","436","null","0.3169828325296448","0.18064971248968525","0.5257010658121959","0","","","","","","","",""
"","html-keyboard-response","437","1126437","0.0-221.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","438","1129441","0.0-222.0-0.0","442.80000001192093","","","","","","","","49","0,1,1","6","blank","437","null","0.17493247956521443","0.3504710784350854","0.6374208549830273","0","","","","","","","",""
"","html-keyboard-response","439","1130455","0.0-222.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","440","1133540","0.0-223.0-0.0","531.2000000476837","","","","","","","","49","0,1,1","6","blank","438","null","0.19232060656860828","0.2661435561868656","0.7348542890229647","0","","","","","","","",""
"","html-keyboard-response","441","1134542","0.0-223.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","442","1137601","0.0-224.0-0.0","495.39999997615814","","","","","","","","51","0,0,1","6","blank","439","null","0.22801076820603602","0.21177239765617942","0.8070315235987237","1","","","","","","","",""
"","html-keyboard-response","443","1138616","0.0-224.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","444","1141671","0.0-225.0-0.0","493.0999999642372","","","","","","","","49","0,0,1","6","blank","440","null","0.2621573231745036","0.11433895594814686","0.665600221479299","0","","","","","","","",""
"","html-keyboard-response","445","1142683","0.0-225.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","446","1146026","0.0-226.0-0.0","785.8999999761581","","","","","","","","51","0,0,1","6","blank","441","null","0.1675494244756899","0.087683019526158","0.7002683097739211","1","","","","","","","",""
"","html-keyboard-response","447","1147039","0.0-226.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","448","1148594","0.0-227.0-0.0","42.30000001192093","","","","","","","","54","","","","442","probe-99","","","","","1","[object Object]","43","1","1","","",""
"","html-keyboard-response","449","1149605","0.0-227.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","450","1153959","0.0-228.0-0.0","1810.3999999761581","","","","","","","","50","0,0,1","6","blank","443","null","0.24450559753967552","0.11177923858088289","0.6518103753031491","0","","","","","","","",""
"","html-keyboard-response","451","1154970","0.0-228.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","452","1157794","0.0-229.0-0.0","280.5999999642372","","","","","","","","49","1,0,1","6","blank","444","null","0.327789558686085","0.20273685416245585","0.6927067517390907","1","","","","","","","",""
"","html-keyboard-response","453","1158808","0.0-229.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","454","1161566","0.0-230.0-0.0","209.30000001192093","","","","","","","","50","0,0,0","6","blank","445","null","0.26588638259945097","0.1894481159830959","0.6425017807485764","0","","","","","","","",""
"","html-keyboard-response","455","1162582","0.0-230.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","456","1164324","0.0-231.0-0.0","227.39999997615814","","","","","","","","55","","","","446","probe-254","","","","","0","[object Object]","null","null","1","","",""
"","html-keyboard-response","457","1165340","0.0-231.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","458","1168468","0.0-232.0-0.0","586.3999999761581","","","","","","","","50","1,0,0","6","blank","447","null","0.19791186564393337","0.18837298638320227","0.6717323404517427","0","","","","","","","",""
"","html-keyboard-response","459","1169483","0.0-232.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","460","1171500","0.0-233.0-0.0","508.89999997615814","","","","","","","","55","","","","448","probe-217","","","","","1","[object Object]","201","5","0","","",""
"","html-keyboard-response","461","1172514","0.0-233.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","462","1175598","0.0-234.0-0.0","526.8999999761581","","","","","","","","49","1,0,1","6","blank","449","null","0.10050448247085163","0.2345297390527497","0.6016082538781222","1","","","","","","","",""
"","html-keyboard-response","463","1176614","0.0-234.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","464","1178514","0.0-235.0-0.0","386.30000001192093","","","","","","","","55","","","","450","probe-61","","","","","1","[object Object]","44","1","0","","",""
"","html-keyboard-response","465","1179530","0.0-235.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","466","1182800","0.0-236.0-0.0","728.5999999642372","","","","","","","","50","0,1,1","6","blank","451","null","0.16344148274909537","0.31609716399288124","0.6070431287837167","1","","","","","","","",""
"","html-keyboard-response","467","1183802","0.0-236.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","468","1186154","0.0-237.0-0.0","832.5999999642372","","","","","","","","56","","","","452","probe-44","","","","","1","[object Object]","49","1","0","","",""
"","html-keyboard-response","469","1187164","0.0-237.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","470","1190221","0.0-238.0-0.0","514.1000000238419","","","","","","","","50","0,1,1","6","blank","453","null","0.2721328023527138","0.24714156542344787","0.5148813407332528","1","","","","","","","",""
"","html-keyboard-response","471","1191230","0.0-238.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","472","1194065","0.0-239.0-0.0","282.80000001192093","","","","","","","","49","0,0,0","6","blank","454","null","0.4516889797118768","0.11123042381372564","0.508508621482315","0","","","","","","","",""
"","html-keyboard-response","473","1195071","0.0-239.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","474","1197876","0.0-240.0-0.0","246","","","","","","","","51","1,0,1","6","blank","455","null","0.5688997334975452","0.054872978243763776","0.3766192077662792","1","","","","","","","",""
"","html-keyboard-response","475","1198882","0.0-240.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","476","1201885","0.0-241.0-0.0","446.0999999642372","","","","","","","","49","0,0,0","6","blank","456","null","0.5288121864675491","0.0944132597153855","0.41327771766567767","0","","","","","","","",""
"","html-keyboard-response","477","1202889","0.0-241.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","478","1205658","0.0-242.0-0.0","212.60000002384186","","","","","","","","51","0,1,1","6","blank","457","null","0.513884081493789","0.25842247573550425","0.33631619243919697","1","","","","","","","",""
"","html-keyboard-response","479","1206662","0.0-242.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","480","1209745","0.0-243.0-0.0","530.8999999761581","","","","","","","","49","0,0,0","6","blank","458","null","0.5723429112003516","0.3163887286792138","0.2110559420221196","0","","","","","","","",""
"","html-keyboard-response","481","1210752","0.0-243.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","482","1214356","0.0-244.0-0.0","1030.5","","","","","","","","50","1,1,0","6","blank","459","null","0.5143247793510216","0.2876547507986206","0.18973926824889012","1","","","","","","","",""
"","html-keyboard-response","483","1215361","0.0-244.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","484","1217462","0.0-245.0-0.0","593.5","","","","","","","","56","","","","460","probe-114","","","","","1","[object Object]","86","2","0","","",""
"","html-keyboard-response","485","1218465","0.0-245.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","486","1221536","0.0-246.0-0.0","524.3000000119209","","","","","","","","51","1,0,0","6","blank","461","null","0.5662764552361632","0.21511336036997908","0.19696811564093655","0","","","","","","","",""
"","html-keyboard-response","487","1222548","0.0-246.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","488","1225244","0.0-247.0-0.0","155.5999999642372","","","","","","","","50","1,0,1","6","blank","462","null","0.6111783575175843","0.14056994241398374","0.3337562925969078","0","","","","","","","",""
"","html-keyboard-response","489","1226255","0.0-247.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","490","1229233","0.0-248.0-0.0","436.89999997615814","","","","","","","","50","1,0,0","6","blank","463","null","0.5727435833724815","0.15610488376812204","0.30890610248296724","0","","","","","","","",""
"","html-keyboard-response","491","1230241","0.0-248.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","492","1233193","0.0-249.0-0.0","394.5","","","","","","","","49","0,0,0","6","blank","464","null","0.6116562963491702","0.1458806706648706","0.36346508458631765","0","","","","","","","",""
"","html-keyboard-response","493","1234195","0.0-249.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","494","1237245","0.0-250.0-0.0","500.69999998807907","","","","","","","","50","1,1,1","6","blank","465","null","0.757448561256209","0.19966097654059087","0.3663073498259813","1","","","","","","","",""
"","html-keyboard-response","495","1238256","0.0-250.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","496","1241132","0.0-251.0-0.0","337.0999999642372","","","","","","","","49","0,0,1","6","blank","466","null","0.6106384727666346","0.11902266758291617","0.31415228652421906","0","","","","","","","",""
"","html-keyboard-response","497","1242136","0.0-251.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","break","498","1243647","0.0-252.0-0.0","1509.4000000357628","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","499","1245762","0.0-252.0-1.0","593.3999999761581","","","","","","","","53","","","","467","probe-165","","","","","1","[object Object]","203","5","1","","",""
"","html-keyboard-response","500","1246775","0.0-252.0-2.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","501","1249690","0.0-253.0-0.0","369.5","","","","","","","","49","1,0,0","6","blank","468","null","0.6615964077168655","0.07275329492823854","0.33141425200098495","1","","","","","","","",""
"","html-keyboard-response","502","1250705","0.0-253.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","503","1252758","0.0-254.0-0.0","546.3000000119209","","","","","","","","54","","","","469","probe-180","","","","","1","[object Object]","126","3","1","","",""
"","html-keyboard-response","504","1253773","0.0-254.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","505","1256920","0.0-255.0-0.0","598","","","","","","","","50","0,0,0","6","blank","470","null","0.5898323605650089","0.08826888845824883","0.3792813783866821","0","","","","","","","",""
"","html-keyboard-response","506","1257922","0.0-255.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","507","1259927","0.0-256.0-0.0","489.5","","","","","","","","54","","","","471","probe-233","","","","","0","[object Object]","null","null","0","","",""
"","html-keyboard-response","508","1260937","0.0-256.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","509","1263885","0.0-257.0-0.0","399.30000001192093","","","","","","","","49","1,0,1","6","blank","472","null","0.597729564424628","0.1393584893899072","0.379474319588064","1","","","","","","","",""
"","html-keyboard-response","510","1264900","0.0-257.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","511","1266864","0.0-258.0-0.0","451.10000002384186","","","","","","","","53","","","","473","probe-235","","","","","0","[object Object]","null","null","0","","",""
"","html-keyboard-response","512","1267866","0.0-258.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","513","1271490","0.0-259.0-0.0","1064.4000000357628","","","","","","","","50","1,0,0","6","blank","474","null","0.6987974176810101","0.23934369169054712","0.22814287227891142","0","","","","","","","",""
