"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n"
"","do_trial","332","887434","0.0-171.0-0.0","586.8999999761581","","","","","","","","51","0,1,0","6","blank","385","null","0.32187508751877175","0.5212954850558783","0.17953501269145533","0","","","","","","","",""
"","html-keyboard-response","333","888439","0.0-171.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","334","891531","0.0-172.0-0.0","544.8999999761581","","","","","","","","51","1,1,0","6","blank","386","null","0.3330809275144771","0.538928104608355","0.19683868907734156","0","","","","","","","",""
"","html-keyboard-response","335","892533","0.0-172.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","336","895564","0.0-173.0-0.0","486.5","","","","","","","","51","0,0,1","6","blank","387","null","0.2720375201183503","0.5364736800110987","0.21790254810896365","1","","","","","","","",""
"","html-keyboard-response","337","896565","0.0-173.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","338","899582","0.0-174.0-0.0","465.39999997615814","","","","","","","","51","0,0,0","6","blank","388","null","0.21434762336736257","0.5554952048203672","0.18474394219111556","0","","","","","","","",""
"","html-keyboard-response","339","900585","0.0-174.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","break","340","901667","0.0-174.0-2.0","1080.3999999761581","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","341","905498","0.0-174.0-3.0","1269.6000000238419","","","","","","","","51","0,0,0","6","blank","389","null","0.2392926372544578","0.5573982309735913","0.17864269521474302","0","","","","","","","",""
"","html-keyboard-response","342","906500","0.0-174.0-4.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","343","909468","0.0-175.0-0.0","1448.3999999761581","","","","","","","","54","","","","390","probe-84","","","","","1","[object Object]","47","1","1","","",""
"","html-keyboard-response","344","910481","0.0-175.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","345","913805","0.0-176.0-0.0","773.5","","","","","","","","49","0,0,0","6","blank","391","null","0.3057836264107001","0.5735646802140987","0.06384966956651343","0","","","","","","","",""
"","html-keyboard-response","346","914820","0.0-176.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","347","917914","0.0-177.0-0.0","535.7999999523163","","","","","","","","51","0,0,0","6","blank","392","null","0.46022510082271856","0.6768392348635653","0.11282153375380408","0","","","","","","","",""
"","html-keyboard-response","348","918922","0.0-177.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","349","922021","0.0-178.0-0.0","537.3999999761581","","","","","","","","50","0,1,0","6","blank","393","null","0.5637197003815022","0.6285207338333424","0.10828681648718512","1","","","","","","","",""
"","html-keyboard-response","350","923024","0.0-178.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","351","926149","0.0-179.0-0.0","568.7000000476837","","","","","","","","50","0,1,0","6","blank","394","null","0.5223349573238536","0.6184120429229133","0.24831196439007122","1","","","","","","","",""
"","html-keyboard-response","352","927163","0.0-179.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","353","930785","0.0-180.0-0.0","2108.600000023842","","","","","","","","54","","","","395","probe-82","","","","","1","[object Object]","163","4","1","","",""
"","html-keyboard-response","354","931803","0.0-180.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","355","935466","0.0-181.0-0.0","1108.8999999761581","","","","","","","","49","1,0,0","6","blank","396","null","0.4575015178760719","0.5620978878615543","0.2626656706251065","1","","","","","","","",""
"","html-keyboard-response","356","936481","0.0-181.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","357","939828","0.0-182.0-0.0","1824","","","","","","","","54","","","","397","probe-107","","","","","1","[object Object]","45","1","1","","",""
"","html-keyboard-response","358","940840","0.0-182.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","359","944219","0.0-183.0-0.0","812.9000000953674","","","","","","","","50","0,1,0","6","blank","398","null","0.6088737983552229","0.578002447274455","0.26811217895484163","1","","","","","","","",""
"","html-keyboard-response","360","945229","0.0-183.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","361","948868","0.0-184.0-0.0","1078.5","","","","","","","","51","0,1,0","6","blank","399","null","0.4792508580318024","0.6580733400831938","0.4584851352526441","0","","","","","","","",""
"","html-keyboard-response","362","949884","0.0-184.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","363","952941","0.0-185.0-0.0","504.3000000715256","","","","","","","","49","0,1,0","6","blank","400","null","0.3735834825932065","0.4978510672528777","0.490848660555125","0","","","","","","","",""
"","html-keyboard-response","364","953954","0.0-185.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","365","957100","0.0-186.0-0.0","589","","","","","","","","50","1,1,1","6","blank","401","null","0.30636515606779907","0.2559779163115025","0.39803996555376453","1","","","","","","","",""
"","html-keyboard-response","366","958117","0.0-186.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","367","960997","0.0-187.0-0.0","1362.1000000238419","","","","","","","","54","","","","402","probe-226","","","","","1","[object Object]","84","2","1","","",""
"","html-keyboard-response","368","962007","0.0-187.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","369","965516","0.0-188.0-0.0","947.7999999523163","","","","","","","","51","0,0,0","6","blank","403","null","0.21574135289225013","0.30568931661249965","0.43210666165100653","0","","","","","","","",""
"","html-keyboard-response","370","966531","0.0-188.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","371","970249","0.0-189.0-0.0","2199.899999976158","","","","","","","","54","","","","404","probe-248","","","","","0","[object Object]","null","null","0","","",""
"","html-keyboard-response","372","971265","0.0-189.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","373","974561","0.0-190.0-0.0","730.1000000238419","","","","","","","","50","0,1,0","6","blank","405","null","0.1951754629490456","0.4865974728903401","0.4636540362131452","1","","","","","","","",""
"","html-keyboard-response","374","975562","0.0-190.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","375","978920","0.0-191.0-0.0","1851.8999999761581","","","","","","","","54","","","","406","probe-113","","","","","1","[object Object]","206","5","1","","",""
"","html-keyboard-response","376","979933","0.0-191.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","377","983769","0.0-192.0-0.0","1281.4000000953674","","","","","","","","50","0,1,1","6","blank","407","null","0.1529619098723497","0.5008776422570577","0.4607700463929501","1","","","","","","","",""
"","html-keyboard-response","378","984774","0.0-192.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","379","988083","0.0-193.0-0.0","1796.7000000476837","","","","","","","","54","","","","408","probe-164","","","","","1","[object Object]","164","4","1","","",""
"","html-keyboard-response","380","989085","0.0-193.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","381","992132","0.0-194.0-0.0","476.5","","","","","","","","50","0,1,0","6","blank","409","null","0.16248583707074932","0.3716743481249607","0.4949605788865642","1","","","","","","","",""
"","html-keyboard-response","382","993136","0.0-194.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","383","999170","0.0-195.0-0.0","null","","","","","","","","null","","","","410","probe-221","","","","","1","[object Object]","205","5","0","","",""
"","html-keyboard-response","384","1000187","0.0-195.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","385","1003430","0.0-196.0-0.0","678.2999999523163","","","","","","","","50","0,0,1","6","blank","411","null","0.06423573476172305","0.39223391762110477","0.39827377276884357","0","","","","","","","",""
"","html-keyboard-response","386","1004433","0.0-196.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","387","1007330","0.0-197.0-0.0","1382.1999999284744","","","","","","","","54","","","","412","probe-97","","","","","1","[object Object]","168","4","1","","",""
"","html-keyboard-response","388","1008343","0.0-197.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","389","1011847","0.0-198.0-0.0","948.1000000238419","","","","","","","","50","0,0,0","6","blank","413","null","0.18548639654366433","0.34499781359535353","0.48624041183804184","0","","","","","","","",""
"","html-keyboard-response","390","1012850","0.0-198.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","391","1015999","0.0-199.0-0.0","1638.9000000953674","","","","","","","","54","","","","414","probe-80","","","","","1","[object Object]","80","2","1","","",""
"","html-keyboard-response","392","1017015","0.0-199.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","393","1020552","0.0-200.0-0.0","967.1999999284744","","","","","","","","49","0,1,1","6","blank","415","null","0.22564788103717776","0.375576173656081","0.4738749979155531","0","","","","","","","",""
"","html-keyboard-response","394","1021568","0.0-200.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","395","1024733","0.0-201.0-0.0","611.7999999523163","","","","","","","","50","0,0,0","6","blank","416","null","0.279461610627416","0.25468429491376127","0.543170874430436","0","","","","","","","",""
"","html-keyboard-response","396","1025738","0.0-201.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","397","1028879","0.0-202.0-0.0","589.5","","","","","","","","51","0,0,1","6","blank","417","null","0.2689827733980616","0.3006942834929508","0.5335798989217164","1","","","","","","","",""
"","html-keyboard-response","398","1029882","0.0-202.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","399","1033315","0.0-203.0-0.0","865.8999999761581","","","","","","","","50","0,0,1","6","blank","418","null","0.2950782342004149","0.38222964668755877","0.6618099275019378","0","","","","","","","",""
"","html-keyboard-response","400","1034329","0.0-203.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","401","1037925","0.0-204.0-0.0","2082.8000000715256","","","","","","","","55","","","","419","probe-104","","","","","1","[object Object]","120","3","0","","",""
"","html-keyboard-response","402","1038936","0.0-204.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","403","1042139","0.0-205.0-0.0","650.3000000715256","","","","","","","","51","0,1,0","6","blank","420","null","0.24270197281836864","0.23632108209175837","0.5793119847703687","0","","","","","","","",""
"","html-keyboard-response","404","1043154","0.0-205.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","405","1046073","0.0-206.0-0.0","1410.2999999523163","","","","","","","","54","","","","421","probe-237","","","","","0","[object Object]","null","null","0","","",""
"","html-keyboard-response","406","1047088","0.0-206.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","407","1050658","0.0-207.0-0.0","1017.7999999523163","","","","","","","","51","0,0,0","6","blank","422","null","0.32283659915870133","0.15774833065450314","0.6117576316359521","0","","","","","","","",""
"","html-keyboard-response","408","1051660","0.0-207.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","409","1054737","0.0-208.0-0.0","1567","","","","","","","","54","","","","423","probe-229","","","","","1","[object Object]","127","3","1","","",""
"","html-keyboard-response","410","1055754","0.0-208.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","411","1059079","0.0-209.0-0.0","767.6000000238419","","","","","","","","50","0,0,0","6","blank","424","null","0.22388518475785785","0.1406557717047505","0.7146641085345877","0","","","","","","","",""
"","html-keyboard-response","412","1060092","0.0-209.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","413","1063546","0.0-210.0-0.0","1932","","","","","","","","54","","","","425","probe-204","","","","","1","[object Object]","160","4","1","","",""
"","html-keyboard-response","414","1064549","0.0-210.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","415","1068004","0.0-211.0-0.0","887.8999999761581","","","","","","","","49","1,0,0","6","blank","426","null","0.25365897063529097","0.22823862383694632","0.6854571090768318","1","","","","","","","",""
"","html-keyboard-response","416","1069020","0.0-211.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","417","1072033","0.0-212.0-0.0","1490.5","","","","","","","","54","","","","427","probe-25","","","","","1","[object Object]","169","4","1","","",""
"","html-keyboard-response","418","1073047","0.0-212.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","419","1076462","0.0-213.0-0.0","860.3999999761581","","","","","","","","49","0,0,1","6","blank","428","null","0.18611294952996751","0.33100532196533144","0.4936257319044598","0","","","","","","","",""
"","html-keyboard-response","420","1077478","0.0-213.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","break","421","1087420","0.0-213.0-2.0","9941.5","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","422","1091639","0.0-213.0-3.0","1654.9000000953674","","","","","","","","49","0,1,0","6","blank","429","null","0.19371019891843966","0.39371167841691274","0.6486176192391621","0","","","","","","","",""
"","html-keyboard-response","423","1092656","0.0-213.0-4.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","424","1096271","0.0-214.0-0.0","2102.0999999046326","","","","","","","","55","","","","430","probe-74","","","","","1","[object Object]","82","2","0","","",""
"","html-keyboard-response","425","1097273","0.0-214.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","426","1101105","0.0-215.0-0.0","1273.1999999284744","","","","","","","","49","0,0,1","6","blank","431","null","0.07740975336086382","0.4925491035896725","0.5358052761565771","0","","","","","","","",""
"","html-keyboard-response","427","1102122","0.0-215.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","428","1105340","0.0-216.0-0.0","653.5","","","","","","","","50","0,0,1","6","blank","432","null","0.08475715749029299","0.4031972447381151","0.6083845715185003","0","","","","","","","",""
"","html-keyboard-response","429","1106343","0.0-216.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","430","1109922","0.0-217.0-0.0","1017.7000000476837","","","","","","","","51","0,0,1","6","blank","433","null","0.15831837920398814","0.23065540912867932","0.6104887481687399","1","","","","","","","",""
"","html-keyboard-response","431","1110926","0.0-217.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","432","1114326","0.0-218.0-0.0","850.3999999761581","","","","","","","","51","0,0,0","6","blank","434","null","0.19684656160382388","0.3144288693295589","0.4547657105475437","0","","","","","","","",""
"","html-keyboard-response","433","1115329","0.0-218.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","434","1119130","0.0-219.0-0.0","1247.5","","","","","","","","50","0,1,1","6","blank","435","null","0.2190338113519505","0.38992453448463094","0.46003648403646635","1","","","","","","","",""
"","html-keyboard-response","435","1120135","0.0-219.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","436","1123429","0.0-220.0-0.0","1771.8999999761581","","","","","","","","54","","","","436","probe-12","","","","","1","[object Object]","121","3","1","","",""
"","html-keyboard-response","437","1124442","0.0-220.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","438","1127823","0.0-221.0-0.0","805.6999999284744","","","","","","","","50","0,0,0","6","blank","437","null","0.2039017492336933","0.39640510566147447","0.6657117008439581","0","","","","","","","",""
"","html-keyboard-response","439","1128837","0.0-221.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","440","1131787","0.0-222.0-0.0","391.2999999523163","","","","","","","","49","0,0,1","6","blank","438","null","0.21228162213891627","0.2586281201942376","0.5739138557648866","0","","","","","","","",""
"","html-keyboard-response","441","1132804","0.0-222.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","442","1135893","0.0-223.0-0.0","530.5","","","","","","","","49","0,0,0","6","blank","439","null","0.21011434047460142","0.23163437331821748","0.47523805825237053","0","","","","","","","",""
"","html-keyboard-response","443","1136909","0.0-223.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","444","1140047","0.0-224.0-0.0","578","","","","","","","","49","0,0,0","6","blank","440","null","0.16484391683357408","0.32704249208968117","0.4992871729365871","0","","","","","","","",""
"","html-keyboard-response","445","1141049","0.0-224.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","446","1144114","0.0-225.0-0.0","506.1999999284744","","","","","","","","49","0,0,0","6","blank","441","null","0.0796783991670064","0.24272040828789493","0.4531833787389634","0","","","","","","","",""
"","html-keyboard-response","447","1145129","0.0-225.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","448","1148557","0.0-226.0-0.0","871.6000000238419","","","","","","","","49","0,0,1","6","blank","442","null","0.30834655501025837","0.1908544920873716","0.4773903908195639","0","","","","","","","",""
"","html-keyboard-response","449","1149571","0.0-226.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","450","1152953","0.0-227.0-0.0","833.7999999523163","","","","","","","","49","1,1,1","6","blank","443","null","0.17668038851121468","0.19844290574055456","0.7269398825834066","1","","","","","","","",""
"","html-keyboard-response","451","1153955","0.0-227.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","452","1157158","0.0-228.0-0.0","1690.7999999523163","","","","","","","","54","","","","444","probe-91","","","","","1","[object Object]","209","5","1","","",""
"","html-keyboard-response","453","1158172","0.0-228.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","454","1161774","0.0-229.0-0.0","1040.3999999761581","","","","","","","","50","0,0,0","6","blank","445","null","0.05263253997768084","0.32480869377966193","0.701952378424802","0","","","","","","","",""
"","html-keyboard-response","455","1162791","0.0-229.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","456","1165595","0.0-230.0-0.0","250.69999992847443","","","","","","","","50","0,0,0","6","blank","446","null","0.11988423574382133","0.3222154314271647","0.6549707621158319","0","","","","","","","",""
"","html-keyboard-response","457","1166608","0.0-230.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","458","1169514","0.0-231.0-0.0","1395.1000000238419","","","","","","","","54","","","","447","probe-231","","","","","0","[object Object]","null","null","0","","",""
"","html-keyboard-response","459","1170527","0.0-231.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","460","1173735","0.0-232.0-0.0","647.7999999523163","","","","","","","","50","0,0,1","6","blank","448","null","0.12341071315751052","0.2930800816698064","0.6810334805625676","0","","","","","","","",""
"","html-keyboard-response","461","1174748","0.0-232.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","462","1177766","0.0-233.0-0.0","1496.5999999046326","","","","","","","","55","","","","449","probe-249","","","","","0","[object Object]","null","null","1","","",""
"","html-keyboard-response","463","1178768","0.0-233.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","464","1181933","0.0-234.0-0.0","616","","","","","","","","51","0,1,1","6","blank","450","null","0.06704527951279189","0.20268966345708486","0.6397040042960552","1","","","","","","","",""
"","html-keyboard-response","465","1182937","0.0-234.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","466","1186519","0.0-235.0-0.0","1032.7000000476837","","","","","","","","51","1,0,0","6","blank","451","null","0.1372541170942105","0.14285893059132185","0.601762039898126","0","","","","","","","",""
"","html-keyboard-response","467","1187521","0.0-235.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","468","1190510","0.0-236.0-0.0","432.10000002384186","","","","","","","","50","0,0,0","6","blank","452","null","0.16401246069653258","0.18610923808566252","0.5232226738262017","0","","","","","","","",""
"","html-keyboard-response","469","1191514","0.0-236.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","470","1195236","0.0-237.0-0.0","2207.3000000715256","","","","","","","","55","","","","453","probe-243","","","","","0","[object Object]","null","null","1","","",""
"","html-keyboard-response","471","1196240","0.0-237.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","472","1199615","0.0-238.0-0.0","810.1000000238419","","","","","","","","50","0,0,0","6","blank","454","null","0.1224635802451635","0.3572780100658541","0.5847071439322469","0","","","","","","","",""
"","html-keyboard-response","473","1200632","0.0-238.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","474","1203908","0.0-239.0-0.0","728.7999999523163","","","","","","","","51","0,0,1","6","blank","455","null","0.21346802489830388","0.26339660334815984","0.5947386697078145","1","","","","","","","",""
"","html-keyboard-response","475","1204923","0.0-239.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","476","1208085","0.0-240.0-0.0","1649","","","","","","","","55","","","","456","probe-255","","","","","0","[object Object]","null","null","1","","",""
"","html-keyboard-response","477","1209088","0.0-240.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","478","1212586","0.0-241.0-0.0","939.5","","","","","","","","50","0,0,1","6","blank","457","null","0.2582580187286778","0.27622031606873565","0.6350457987478885","0","","","","","","","",""
"","html-keyboard-response","479","1213598","0.0-241.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","480","1217123","0.0-242.0-0.0","971","","","","","","","","50","1,0,1","6","blank","458","null","0.2676911304803726","0.4434674844143176","0.6325202677684761","0","","","","","","","",""
"","html-keyboard-response","481","1218140","0.0-242.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","482","1221700","0.0-243.0-0.0","989.1999999284744","","","","","","","","51","0,1,1","6","blank","459","null","0.0686336854130652","0.5239260494476843","0.47882070506520186","1","","","","","","","",""
"","html-keyboard-response","483","1222712","0.0-243.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","484","1225809","0.0-244.0-0.0","544.3999999761581","","","","","","","","50","0,0,1","6","blank","460","null","0.14650015584306375","0.6050117752678665","0.41289503595100163","0","","","","","","","",""
"","html-keyboard-response","485","1226821","0.0-244.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","486","1229803","0.0-245.0-0.0","437.2999999523163","","","","","","","","51","0,0,0","6","blank","461","null","0.15535941033166079","0.4154633313092994","0.5039851195659053","0","","","","","","","",""
"","html-keyboard-response","487","1230808","0.0-245.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","488","1233841","0.0-246.0-0.0","1516.1999999284744","","","","","","","","55","","","","462","probe-239","","","","","0","[object Object]","null","null","1","","",""
"","html-keyboard-response","489","1234845","0.0-246.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","490","1237940","0.0-247.0-0.0","538.2000000476837","","","","","","","","50","0,0,0","6","blank","463","null","0.12637002465788272","0.48973863902711723","0.4391915048690168","0","","","","","","","",""
"","html-keyboard-response","491","1238954","0.0-247.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","492","1242110","0.0-248.0-0.0","601.1000000238419","","","","","","","","51","0,1,1","6","blank","464","null","0.07625475955414064","0.5158829442437868","0.5830499623934888","1","","","","","","","",""
"","html-keyboard-response","493","1243126","0.0-248.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","494","1246284","0.0-249.0-0.0","593.7999999523163","","","","","","","","51","0,0,0","6","blank","465","null","0.2504585305839304","0.47206728418346544","0.5348173774059172","0","","","","","","","",""
"","html-keyboard-response","495","1247294","0.0-249.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","496","1250675","0.0-250.0-0.0","829","","","","","","","","51","0,1,0","6","blank","466","null","0.16501892554804642","0.5183257764600844","0.4578112008155984","0","","","","","","","",""
"","html-keyboard-response","497","1251690","0.0-250.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","498","1254573","0.0-251.0-0.0","329.10000002384186","","","","","","","","49","1,1,1","6","blank","467","null","0.2177429536692719","0.5660863522874563","0.3325290825890844","1","","","","","","","",""
"","html-keyboard-response","499","1255586","0.0-251.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","500","1259360","0.0-252.0-0.0","1216.8999999761581","","","","","","","","49","1,0,1","6","blank","468","null","0.23786462487757865","0.6457388831515737","0.32069737900556067","1","","","","","","","",""
"","html-keyboard-response","501","1260364","0.0-252.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","break","502","1261559","0.0-252.0-2.0","1193.3999999761581","<div class='center'><p>Time to take a quick break! You have 2 minutes to rest, but you can move on sooner if you'd like.</p><p> Press the <b>space bar</b> to continue.</p></div>","32","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","503","1266333","0.0-252.0-3.0","2215.399999976158","","","","","","","","50","0,0,0","6","blank","469","null","0.16225877558619328","0.45791549329833425","0.1660846973764335","0","","","","","","","",""
"","html-keyboard-response","504","1267348","0.0-252.0-4.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","505","1270909","0.0-253.0-0.0","995.2000000476837","","","","","","","","50","1,0,1","6","blank","470","null","0.11892671939799376","0.5637250614433019","0.31163590055875595","0","","","","","","","",""
"","html-keyboard-response","506","1271911","0.0-253.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","507","1274924","0.0-254.0-0.0","1493.1000000238419","","","","","","","","54","","","","471","probe-240","","","","","0","[object Object]","null","null","0","","",""
"","html-keyboard-response","508","1275939","0.0-254.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","509","1279215","0.0-255.0-0.0","714.6999999284744","","","","","","","","50","0,1,1","6","blank","472","null","0.08146381371533166","0.6735986191576712","0.3820358853240897","1","","","","","","","",""
"","html-keyboard-response","510","1280230","0.0-255.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","511","1283272","0.0-256.0-0.0","477.8000000715256","","","","","","","","50","0,0,0","6","blank","473","null","0.2054361344926538","0.5622906911750878","0.2688685359986648","0","","","","","","","",""
"","html-keyboard-response","512","1284284","0.0-256.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
